Scientific Name,Primary,Class,Order,Family,Genus,Species,Authority,Infrarank,Infrarank Type,Infrarank Authority,Red List Species ID,Modified Year,Category,Criteria
Microdesmus longipinnis,TRUE,ACTINOPTERYGII,PERCIFORMES,MICRODESMIDAE,Microdesmus,longipinnis,"(Weymouth, 1910)",,,,20665873,2015,LC,
Microdesmus luscus,TRUE,ACTINOPTERYGII,PERCIFORMES,MICRODESMIDAE,Microdesmus,luscus,"Dawson, 1977",,,,190408,2015,DD,
Microdesmus multiradiatus,TRUE,ACTINOPTERYGII,PERCIFORMES,MICRODESMIDAE,Microdesmus,multiradiatus,"Meek &amp; Hildebrand, 1928",,,,178092,2010,DD,
Microdesmus retropinnis,TRUE,ACTINOPTERYGII,PERCIFORMES,MICRODESMIDAE,Microdesmus,retropinnis,"Jordan &amp; Gilbert, 1882",,,,178093,2010,DD,
Microdesmus suttkusi,TRUE,ACTINOPTERYGII,PERCIFORMES,MICRODESMIDAE,Microdesmus,suttkusi,"Gilbert, 1966",,,,178094,2010,DD,
Microdevario gatesi,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microdevario,gatesi,"(Herre, 1939)",,,,168531,2010,LC,
Microdevario kubotai,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microdevario,kubotai,"(Kottelat &amp; Witte, 1999)",,,,180778,2012,LC,
Microdevario nanus,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microdevario,nanus,"(Kottelat &amp; Witte, 1999)",,,,187979,2012,LC,
Microgadus tomcod,TRUE,ACTINOPTERYGII,GADIFORMES,GADIDAE,Microgadus,tomcod,"(Walbaum, 1792)",,,,202405,2013,LC,
Micrognathus crinitus,TRUE,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Micrognathus,crinitus,"(Jenyns, 1842)",,,,65370664,2015,LC,
Microgobius brevispinis,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,brevispinis,"Ginsburg, 1939",,,,183218,2010,LC,
Microgobius carri,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,carri,"Fowler, 1945",,,,186035,2015,LC,
Microgobius crocatus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,crocatus,"Birdsong, 1968",,,,183983,2010,LC,
Microgobius curtus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,curtus,"Ginsburg, 1939",,,,183975,2010,LC,
Microgobius cyclolepis,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,cyclolepis,Gilbert 1890,,,,183459,2010,LC,
Microgobius emblematicus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,emblematicus,"(Jordan &amp; Gilbert, 1882)",,,,183285,2010,LC,
Microgobius erectus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,erectus,"Ginsburg, 1938",,,,155278,2010,LC,
Microgobius gulosus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,gulosus,"(Girard, 1858)",,,,186040,2015,LC,
Microgobius meeki,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,meeki,"Evermann &amp; Marsh, 1899",,,,186039,2015,LC,
Microgobius microlepis,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,microlepis,"Longley &amp; Hildebrand, 1940",,,,186038,2015,LC,
Microgobius miraflorensis,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,miraflorensis,"Gilbert &amp; Starks, 1904",,,,184036,2010,LC,
Microgobius signatus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,signatus,"Poey, 1876",,,,186036,2015,LC,
Microgobius tabogensis,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,tabogensis,"Meek &amp; Hildebrand, 1928",,,,155051,2010,LC,
Microgobius thalassinus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,thalassinus,"(Jordan &amp; Gilbert, 1883)",,,,186037,2015,LC,
Microichthys coccoi,TRUE,ACTINOPTERYGII,PERCIFORMES,EPIGONIDAE,Microichthys,coccoi,"RÌ_ppell, 1852",,,,194859,2014,LC,
Microichthys sanzoi,TRUE,ACTINOPTERYGII,PERCIFORMES,EPIGONIDAE,Microichthys,sanzoi,"Sparta, 1950",,,,194860,2014,DD,
Microlepidotus brevipinnis,TRUE,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Microlepidotus,brevipinnis,"(Steindachner, 1869)",,,,183328,2010,LC,
Microlepidotus inornatus,TRUE,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Microlepidotus,inornatus,"Gill, 1862",,,,183610,2010,LC,
Microlipophrys adriaticus,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Microlipophrys,adriaticus,"(Steindachner &amp; Kolombatovic, 1883)",,,,194851,2014,LC,
Microlipophrys bauchotae,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Microlipophrys,bauchotae,"(Wirtz &amp; Bath, 1982)",,,,185187,2014,DD,
Microlipophrys caboverdensis,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Microlipophrys,caboverdensis,"(Wirtz &amp; Bath, 1989)",,,,185151,2014,LC,
Microlipophrys canevae,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Microlipophrys,canevae,"(Vinciguerra, 1880)",,,,185156,2014,LC,
Microlipophrys dalmatinus,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Microlipophrys,dalmatinus,"(Steindachner &amp; Kolombatovic, 1883)",,,,194853,2014,LC,
Microlipophrys nigriceps,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Microlipophrys,nigriceps,"(Vinciguerra, 1883)",,,,194854,2014,LC,
Microlipophrys velifer,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Microlipophrys,velifer,"(Norman, 1935)",,,,185160,2014,LC,
Microlophichthys microlophus,TRUE,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE,Microlophichthys,microlophus,"(Regan, 1925)",,,,42830277,2015,LC,
Micronemacheilus pulcher,TRUE,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Micronemacheilus,pulcher,"(Nichols &amp; Pope, 1927)",,,,166129,2011,LC,
Micronemacheilus taeniatus,TRUE,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Micronemacheilus,taeniatus,"(Pellegrin &amp; Chevey, 1936)",,,,188097,2012,LC,
Micronema cheveyi,TRUE,ACTINOPTERYGII,SILURIFORMES,SILURIDAE,Micronema,cheveyi,"(Durand, 1940)",,,,188060,2012,DD,
Micropanchax bracheti,TRUE,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Micropanchax,bracheti,"(Berkenkamp, 1983)",,,,182815,2010,VU,B1ab(iii); D2
Micropanchax camerunensis,TRUE,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Micropanchax,camerunensis,"(Radda, 1971)",,,,181885,2010,LC,
Micropanchax ehrichi,TRUE,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Micropanchax,ehrichi,"(Berkenkamp &amp; Etzel, 1994)",,,,182260,2010,NT,
Micropanchax loati,TRUE,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Micropanchax,loati,"(Boulenger, 1901)",,,,41248,2010,LC,
Micropanchax scheeli,TRUE,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Micropanchax,scheeli,"(Roman, 1971)",,,,182807,2010,LC,
Micropercops hotayensis,TRUE,ACTINOPTERYGII,PERCIFORMES,ODONTOBUTIDAE,Micropercops,hotayensis,"Mai, 1978",,,,187960,2013,DD,
Micropercops swinhonis,TRUE,ACTINOPTERYGII,PERCIFORMES,ODONTOBUTIDAE,Micropercops,swinhonis,"(GÌ_nther, 1873)",,,,169644,2009,LC,
Microphis brachyurus,TRUE,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Microphis,brachyurus,"(Kaup, 1856)",aculeatus,ssp.,,183097,2015,DD,
Microphis brachyurus,TRUE,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Microphis,brachyurus,"(Kaup, 1856)",lineatus,ssp.,,46108938,2015,DD,
Microphis brachyurus,TRUE,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Microphis,brachyurus,"(Bleeker, 1853)",,,,181547,2013,LC,
Microphis caudocarinatus,TRUE,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Microphis,caudocarinatus,"(Weber, 1907)",,,,13391,2010,DD,
Microphis cuncalus,TRUE,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Microphis,cuncalus,"(Hamilton, 1822)",,,,166639,2010,LC,
Microphis deocata,TRUE,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Microphis,deocata,"(Hamilton, 1822)",,,,168512,2010,NT,
Microphis dunckeri,TRUE,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Microphis,dunckeri,"(Prashad &amp; Mukerji, 1929)",,,,168479,2010,LC,
Microphis spinachioides,TRUE,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Microphis,spinachioides,"(Duncker, 1915)",,,,13392,2012,DD,
Microphysogobio chinssuensis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microphysogobio,chinssuensis,"(Nichols, 1926)",,,,166156,2011,LC,
Microphysogobio fukiensis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microphysogobio,fukiensis,"(Nichols, 1926) ",,,,166065,2011,LC,
Microphysogobio kachekensis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microphysogobio,kachekensis,"(Oshima, 1926)",,,,166214,2012,LC,
Microphysogobio kiatingensis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microphysogobio,kiatingensis,"(Wu, 1930)",,,,166175,2011,LC,
Microphysogobio labeoides,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microphysogobio,labeoides,"(Nichols &amp; Pope, 1927)",,,,166133,2012,DD,
Microphysogobio tafangensis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microphysogobio,tafangensis,"(Wang, 1935)",,,,166147,2011,LC,
Microphysogobio tungtingensis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microphysogobio,tungtingensis,"(Nichols, 1926)",,,,166028,2011,NT,
Microphysogobio vietnamica,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microphysogobio,vietnamica,"Mai, 1978",,,,181314,2012,DD,
Microphysogobio yunnanensis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microphysogobio,yunnanensis,"(Yao &amp; Yang, 1977)",,,,181176,2012,DD,
Micropogonias altipinnis,TRUE,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Micropogonias,altipinnis,"(GÌ_nther, 1864)",,,,183726,2010,LC,
Micropogonias ectenes,TRUE,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Micropogonias,ectenes,"(Jordan &amp; Gilbert, 1882)",,,,183577,2010,LC,
Micropogonias fasciatus,TRUE,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Micropogonias,fasciatus,"(de Buen, 1961)",,,,183383,2010,DD,
Micropogonias furnieri,TRUE,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Micropogonias,furnieri,"(Desmarest, 1823)",,,,195076,2015,LC,
Micropogonias manni,TRUE,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Micropogonias,manni,"(Moreno, 1970)",,,,183945,2010,DD,
Micropogonias megalops,TRUE,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Micropogonias,megalops,"(Gilbert, 1890)",,,,183538,2010,LC,
Micropogonias undulatus,TRUE,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Micropogonias,undulatus,"(Linnaeus, 1766)",,,,193268,2015,LC,
Micropterus cataractae,TRUE,ACTINOPTERYGII,PERCIFORMES,CENTRARCHIDAE,Micropterus,cataractae,"Williams & Burgess, 1999",,,,202562,2014,NT,
Micropterus coosae,TRUE,ACTINOPTERYGII,PERCIFORMES,CENTRARCHIDAE,Micropterus,coosae,"Hubbs & Bailey, 1940",,,,202563,2013,LC,
Micropterus dolomieu,TRUE,ACTINOPTERYGII,PERCIFORMES,CENTRARCHIDAE,Micropterus,dolomieu,"LacepÌ¬de, 1802",,,,202564,2013,LC,
Micropterus henshalli,TRUE,ACTINOPTERYGII,PERCIFORMES,CENTRARCHIDAE,Micropterus,henshalli,"Hubbs & Bailey, 1940",,,,15351329,2013,LC,
Micropterus notius,TRUE,ACTINOPTERYGII,PERCIFORMES,CENTRARCHIDAE,Micropterus,notius,"Bailey & Hubbs, 1949",,,,13403,2014,NT,
Micropterus punctulatus,TRUE,ACTINOPTERYGII,PERCIFORMES,CENTRARCHIDAE,Micropterus,punctulatus,"(Rafinesque, 1819)",,,,202565,2013,LC,
Micropterus salmoides,TRUE,ACTINOPTERYGII,PERCIFORMES,CENTRARCHIDAE,Micropterus,salmoides,"(LacepÌ¬de, 1802)",,,,61265,2013,LC,
Micropterus treculii,TRUE,ACTINOPTERYGII,PERCIFORMES,CENTRARCHIDAE,Micropterus,treculii,"(Vaillant &amp; Bocourt, 1874)",,,,13405,2014,NT,
Microrasbora rubescens,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microrasbora,rubescens,"Annandale, 1918",,,,181058,2013,EN,"B1ab(iii,v)+2ab(iii,v)"
Microschemobrycon elongatus,TRUE,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Microschemobrycon,elongatus,"GÌ©ry, 1973",,,,167632,2009,LC,
Microspathodon bairdii,TRUE,ACTINOPTERYGII,PERCIFORMES,POMACENTRIDAE,Microspathodon,bairdii,"(Gill, 1862)",,,,183472,2010,LC,
Microspathodon chrysurus,TRUE,ACTINOPTERYGII,PERCIFORMES,POMACENTRIDAE,Microspathodon,chrysurus,"(Cuvier, 1830)",,,,188617,2015,LC,
Microspathodon dorsalis,TRUE,ACTINOPTERYGII,PERCIFORMES,POMACENTRIDAE,Microspathodon,dorsalis,"(Gill, 1862)",,,,183825,2010,LC,
Microspathodon frontatus,TRUE,ACTINOPTERYGII,PERCIFORMES,POMACENTRIDAE,Microspathodon,frontatus,"Emery, 1970",,,,188622,2015,LC,
Microstoma microstoma,TRUE,ACTINOPTERYGII,OSMERIFORMES,MICROSTOMATIDAE,Microstoma,microstoma,"(Risso, 1810)",,,,198628,2015,LC,
Microstomatichthyoborus bashforddeani,TRUE,ACTINOPTERYGII,CHARACIFORMES,DISTICHODONTIDAE,Microstomatichthyoborus,bashforddeani,"Nichols &amp; Griscom, 1917",,,,182436,2010,LC,
Microstomatichthyoborus katangae,TRUE,ACTINOPTERYGII,CHARACIFORMES,DISTICHODONTIDAE,Microstomatichthyoborus,katangae,"David &amp; Poll, 1937",,,,183019,2010,LC,
Microsynodontis armatus,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Microsynodontis,armatus,"Ng, 2004",,,,183011,2010,DD,
Microsynodontis batesii,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Microsynodontis,batesii,"Boulenger, 1903",,,,182971,2010,DD,
Microsynodontis christyi,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Microsynodontis,christyi,"Boulenger, 1920",,,,182461,2010,LC,
Microsynodontis emarginata,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Microsynodontis,emarginata,"Ng, 2004",,,,182029,2010,DD,
Microsynodontis hirsuta,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Microsynodontis,hirsuta,"Ng, 2004",,,,181559,2010,DD,
Microsynodontis laevigata,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Microsynodontis,laevigata,"Ng, 2004",,,,182639,2010,DD,
Microsynodontis lamberti,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Microsynodontis,lamberti,"Poll &amp; Gosse, 1963",,,,181676,2010,DD,
Microsynodontis nannoculus,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Microsynodontis,nannoculus,"Ng, 2004",,,,181734,2010,DD,
Microsynodontis nasutus,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Microsynodontis,nasutus,"Ng, 2004",,,,181591,2010,DD,
Microsynodontis notata,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Microsynodontis,notata,"Ng, 2004",,,,182014,2010,DD,
Microsynodontis polli,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Microsynodontis,polli,"Lambert, 1958",,,,181713,2010,DD,
Microsynodontis vigilis,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Microsynodontis,vigilis,"Ng, 2004",,,,183037,2010,DD,
Microthrissa minuta,TRUE,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Microthrissa,minuta,"Poll, 1974",,,,182663,2010,VU,D2
Microthrissa royauxi,TRUE,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Microthrissa,royauxi,"Boulenger, 1902",,,,182652,2010,LC,
Microthrissa whiteheadi,TRUE,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Microthrissa,whiteheadi,"GourÌ¬ne &amp; Teugels, 1988",,,,182756,2010,LC,
Millerichthys robustus,TRUE,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Millerichthys,robustus,"(Miller &amp; Hubbs, 1974)",,,,19736,1996,DD,
Millerigobius macrocephalus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Millerigobius,macrocephalus,"(Kolombatovic, 1891)",,,,194879,2014,LC,
Milyeringa veritas,TRUE,ACTINOPTERYGII,PERCIFORMES,ELEOTRIDAE,Milyeringa,veritas,"Whitley, 1945",,,,13555,1996,DD,
Mimoblennius atrocinctus,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Mimoblennius,atrocinctus,"(Regan, 1909)",,,,48342174,2014,LC,
Mimoblennius cas,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Mimoblennius,cas,"Springer &amp; Spreitzer, 1978",,,,48342208,2014,LC,
Mimoblennius cirrosus,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Mimoblennius,cirrosus,"Smith-Vaniz & Springer, 1971",,,,46079868,2014,LC,
Mimoblennius lineathorax,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Mimoblennius,lineathorax,"Fricke, 1999",,,,48342357,2014,VU,D2
Mimoblennius rusi,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Mimoblennius,rusi,"Springer &amp; Spreitzer, 1978",,,,48342290,2014,LC,
Minilabrus striatus,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Minilabrus,striatus,"Randall &amp; Dor, 1980",,,,187437,2010,LC,
Minous dempsterae,TRUE,ACTINOPTERYGII,SCORPAENIFORMES,SYNANCEIIDAE,Minous,dempsterae,"Eschmeyer, Hallacher &amp; Rama-Rao, 1979",,,,155000,2010,LC,
Minous quincarinatus,TRUE,ACTINOPTERYGII,SCORPAENIFORMES,SYNANCEIIDAE,Minous,quincarinatus,"(Fowler, 1943)",,,,154736,2010,LC,
Minyclupeoides dentibranchialus,TRUE,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Minyclupeoides,dentibranchialus,"Roberts, 2008",,,,180964,2012,LC,
Minyichthys inusitatus,TRUE,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Minyichthys,inusitatus,"Dawson, 1983",,,,47150568,2015,DD,
Minyichthys sentus,TRUE,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Minyichthys,sentus,"Dawson, 1982",,,,18258153,2014,DD,
Minytrema melanops,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CATOSTOMIDAE,Minytrema,melanops,"(Rafinesque, 1820)",,,,202158,2013,LC,
Miracorvina angolensis,TRUE,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Miracorvina,angolensis,"(Norman, 1935)",,,,49186649,2015,LC,
Mirogrex hulensis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Mirogrex,hulensis,"Goren, Fishelson &amp; Trewavas, 1973",,,,73,2014,EX,
Mirogrex terraesanctae,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Mirogrex,terraesanctae,"(Steinitz, 1952)",,,,60341,2014,LC,
Misgurnus anguillicaudatus,TRUE,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Misgurnus,anguillicaudatus,"(Cantor, 1842)",,,,166158,2012,LC,
Misgurnus fossilis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Misgurnus,fossilis,"(Berg, 1949)",,,,40698,2013,LC,
Misgurnus multimaculatus,TRUE,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Misgurnus,multimaculatus,"Rendahl, 1944",,,,187989,2012,DD,
Mistichthys luzonensis,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Mistichthys,luzonensis,"Smith, 1902",,,,13586,1996,LR/cd,
Moapa coriacea,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Moapa,coriacea,"Hubbs & Miller, 1948",,,,13602,2014,CR,B1ab(v)+2ab(v)
Mochokiella paynei,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Mochokiella,paynei,"Howes, 1980",,,,181823,2010,LC,
Mochokus brevis,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Mochokus,brevis,"Boulenger, 1906",,,,182785,2010,LC,
Mochokus niloticus,TRUE,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Mochokus,niloticus,"Joannis, 1835",,,,182551,2010,LC,
Moenkhausia georgiae,TRUE,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Moenkhausia,georgiae,"GÌ©ry, 1965",,,,167671,2009,LC,
Mogurnda furva,TRUE,ACTINOPTERYGII,PERCIFORMES,ELEOTRIDAE,Mogurnda,furva,"Allen &amp; Hoese, 1986",,,,13610,2009,CR,B1ab(iii)
Mogurnda lineata,TRUE,ACTINOPTERYGII,PERCIFORMES,ELEOTRIDAE,Mogurnda,lineata,"Allen &amp; Hoese, 1991",,,,13611,1996,LR/lc,
Mogurnda orientalis,TRUE,ACTINOPTERYGII,PERCIFORMES,ELEOTRIDAE,Mogurnda,orientalis,"Allen &amp; Hoese, 1991",,,,13612,1996,LR/lc,
Mogurnda spilota,TRUE,ACTINOPTERYGII,PERCIFORMES,ELEOTRIDAE,Mogurnda,spilota,"Allen &amp; Hoese, 1986",,,,13619,1996,VU,A2cd
Mogurnda variegata,TRUE,ACTINOPTERYGII,PERCIFORMES,ELEOTRIDAE,Mogurnda,variegata,"Nichols, 1951",,,,13620,2009,CR,B1ab(iii)
Mogurnda vitta,TRUE,ACTINOPTERYGII,PERCIFORMES,ELEOTRIDAE,Mogurnda,vitta,"Allen &amp; Hoese, 1986",,,,13621,1996,VU,A2cd
Mola mola,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,MOLIDAE,Mola,mola,"(Linnaeus, 1758)",,,,190422,2015,VU,A4bd
Molva macrophthalma,TRUE,ACTINOPTERYGII,GADIFORMES,LOTIDAE,Molva,macrophthalma,"(Rafinesque, 1810)",,,,198592,2014,LC,
Monacanthus ciliatus,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,MONACANTHIDAE,Monacanthus,ciliatus,"(Mitchill, 1818)",,,,16781145,2015,LC,
Monacanthus tuckeri,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,MONACANTHIDAE,Monacanthus,tuckeri,"Bean, 1906",,,,16781154,2015,LC,
Monochirus atlanticus,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Monochirus,atlanticus,Chabanaud 1940,,,,50078139,2015,DD,
Monochirus hispidus,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Monochirus,hispidus,"Rafinesque, 1814",,,,198737,2015,LC,
Monognathus herringi,TRUE,ACTINOPTERYGII,SACCOPHARYNGIFORMES,MONOGNATHIDAE,Monognathus,herringi,"Bertelsen &amp; Nielsen, 1987",,,,68202649,2015,DD,
Monognathus jesperseni,TRUE,ACTINOPTERYGII,SACCOPHARYNGIFORMES,MONOGNATHIDAE,Monognathus,jesperseni,"Bertin, 1936",,,,21132730,2015,DD,
Monognathus nigeli ,TRUE,ACTINOPTERYGII,SACCOPHARYNGIFORMES,MONOGNATHIDAE,Monognathus,nigeli ,"Bertelsen &amp; Nielsen, 1987",,,,60481663,2015,DD,
Monognathus taningi,TRUE,ACTINOPTERYGII,SACCOPHARYNGIFORMES,MONOGNATHIDAE,Monognathus,taningi,"Bertin, 1936",,,,21132733,2015,DD,
Monolene asaedai,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Monolene,asaedai,Clark 1936,,,,183964,2010,DD,
Monolene dubiosa,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Monolene,dubiosa,Garman 1899,,,,183689,2010,LC,
Monolene helenensis,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Monolene,helenensis,"Amaoka &amp; Imamura, 2000",,,,61934392,2015,DD,
Monolene maculipinna,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Monolene,maculipinna,Garman 1899,,,,183232,2010,LC,
Monolene megalepis,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Monolene,megalepis,"Woods, 1961",,,,16765727,2015,LC,
Monolene mertensi,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Monolene,mertensi,"(Poll, 1959)",,,,15601988,2015,LC,
Monolene microstoma,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Monolene,microstoma,"Cadenat, 1937",,,,15602417,2015,LC,
Monolene sessilicauda,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Monolene,sessilicauda,"Goode, 1880",,,,16765806,2015,LC,
Monomitopus agassizii,TRUE,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Monomitopus,agassizii,"(Goode &amp; Bean, 1896)",,,,154865,2010,LC,
Monomitopus metriostoma,TRUE,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Monomitopus,metriostoma,"(Vaillant, 1888)",,,,18138869,2015,LC,
Monopenchelys acuta,TRUE,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Monopenchelys,acuta,"(Parr, 1930)",,,,155107,2010,LC,
Monopterus albus,TRUE,ACTINOPTERYGII,SYNBRANCHIFORMES,SYNBRANCHIDAE,Monopterus,albus,"(Zuiew, 1793)",,,,166148,2010,LC,
