Name
Rhinobatos planiceps
Rhinobatos prahli
Rhinobatos productus
Rhinobatos punctifer
Rhinobatos rhinobatos
Rhinobatos sainsburyi
Rhinobatos salalah
Rhinobatos schlegelii
Rhinobatos variegatus
Rhinobatos zanzibarensis
Rhinochimaera africana
Rhinochimaera atlantica
Rhinochimaera pacifica
Rhinoptera bonasus
Rhinoptera brasiliensis
Rhinoptera javanica
Rhinoptera marginata
Rhinoptera neglecta
Rhinoptera steindachneri
Rhinoraja albomaculata
Rhinoraja interrupta
Rhinoraja kujiensis
Rhinoraja longicauda
Rhinoraja macloviana
Rhinoraja magellanica
Rhinoraja multispinis
Rhinoraja murrayi
Rhinoraja odai
Rhinoraja taranetzi
Rhizoprionodon acutus
Rhizoprionodon lalandii
Rhizoprionodon longurio
Rhizoprionodon oligolinx
Rhizoprionodon porosus
Rhizoprionodon taylori
Rhizoprionodon terraenovae
Rhynchobatus australiae
Rhynchobatus djiddensis
Rhynchobatus laevis
Rhynchobatus luebberti
Rhynchobatus sp. nov. A
Rhynchobatus springeri
Rioraja agassizii
Rostroraja alba
Schroederichthys bivius
Schroederichthys chilensis
Schroederichthys maculatus
Schroederichthys saurisqualus
Schroederichthys tenuis
Scoliodon laticaudus
Scyliorhinus besnardi
Scyliorhinus boa
Scyliorhinus canicula
Scyliorhinus capensis
Scyliorhinus cervigoni
Scyliorhinus comoroensis
Scyliorhinus garmani
Scyliorhinus haeckelii
Scyliorhinus hesperius
Scyliorhinus meadi
Scyliorhinus retifer
Scyliorhinus stellaris
Scyliorhinus tokubee
Scyliorhinus torazame
Scyliorhinus torrei
Scylliogaleus quecketti
Scymnodalatias albicauda
Scymnodalatias garricki
Scymnodalatias oligodon
Scymnodalatias sherwoodi
Scymnodon ringens
Sinobatis borneensis
Sinobatis bulbicauda
Sinobatis caerulea
Sinobatis filicauda
Sinobatis melanosoma
Somniosus antarcticus
Somniosus longus
Somniosus microcephalus
Somniosus pacificus
Somniosus rostratus
Sphyrna corona
Sphyrna lewini
Sphyrna lewini
Sphyrna lewini
Sphyrna lewini
Sphyrna lewini
Sphyrna lewini
Sphyrna media
Sphyrna mokarran
Sphyrna tiburo
Sphyrna tudes
Sphyrna zygaena
Spiniraja whitleyi
Squaliolus aliae
Squaliolus laticaudus
Squalus acanthias
Squalus acanthias
Squalus acanthias
Squalus acanthias
Squalus acanthias
Squalus acanthias
Squalus acanthias
Squalus acanthias
Squalus acanthias
Squalus acanthias
Squalus acutirostris
Squalus albifrons
Squalus altipinnis
Squalus blainville
Squalus brevirostris
Squalus bucephalus
Squalus chloroculus
Squalus crassispinus
Squalus cubensis
Squalus edmundsi
Squalus grahami
Squalus griffini
Squalus hemipinnis
Squalus japonicus
Squalus lalannei
Squalus megalops
Squalus melanurus
Squalus mitsukurii
Squalus montalbani
Squalus nasutus
Squalus notocaudatus
Squalus rancureli
Squalus raoulensis
Squatina aculeata
Squatina africana
Squatina albipunctata
Squatina argentina
Squatina armata
Squatina australis
Squatina californica
Squatina dumeril
Squatina formosa
Squatina guggenheim
Squatina guggenheim
Squatina japonica
Squatina legnota
Squatina nebulosa
Squatina oculata
Squatina pseudocellata
Squatina punctata
Squatina squatina
Squatina tergocellata
Squatina tergocellatoides
Stegostoma fasciatum
Sutorectus tentaculatus
Sympterygia acuta
Sympterygia bonapartii
Sympterygia brevicaudata
Sympterygia lima
Taeniura lymma
Taeniurops grabata
Taeniurops meyeni
Temera hardwickii
Tetronarce californica
Tetronarce fairchildi
Tetronarce formosa
Tetronarce macneilli
Tetronarce nobiliana
Tetronarce puelcha
Tetronarce tokionis
Tetronarce tremens
Torpedo adenensis
Torpedo andersoni
Torpedo bauchotae
Torpedo fuscomaculata
Torpedo mackayana
Torpedo marmorata
Torpedo microdiscus
Torpedo panthera
Torpedo sinuspersici
Torpedo suessii
Torpedo torpedo
Triaenodon obesus
Triakis acutipinna
Triakis maculata
Triakis megalopterus
Triakis scyllium
Triakis semifasciata
Trigonognathus kabeyai
Trygonoptera galba
Trygonoptera imitata
Trygonoptera mucosa
Trygonoptera ovalis
Trygonoptera personata
Trygonoptera testacea
Trygonorrhina dumerilli
Trygonorrhina fasciata
Typhlonarke aysoni
Typhlonarke tarakea
Urobatis concentricus
Urobatis halleri
Urobatis jamaicensis
Urobatis maculatus
Urobatis marmoratus
Urobatis tumbesensis
Urogymnus asperrimus
Urogymnus ukpam
Urolophus armatus
Urolophus aurantiacus
Urolophus bucculentus
Urolophus circularis
Urolophus cruciatus
Urolophus deforgesi
Urolophus expansus
Urolophus flavomosaicus
Urolophus gigas
Urolophus javanicus
Urolophus kaianus
Urolophus kapalensis
Urolophus lobatus
Urolophus mitosis
Urolophus neocaledoniensis
Urolophus orarius
Urolophus papilio
Urolophus paucimaculatus
Urolophus piperatus
Urolophus sufflavus
Urolophus viridis
Urolophus westraliensis
Urotrygon aspidura
Urotrygon chilensis
Urotrygon microphthalmum
Urotrygon munda
Urotrygon nana
Urotrygon reticulata
Urotrygon rogersi
Urotrygon simulatrix
Urotrygon venezuelae
Zameus ichiharai
Zameus squamulosus
Zanobatus schoenleinii
Zapteryx brevirostris
Zapteryx exasperata
Zapteryx xyster
Zearaja chilensis
Zearaja maugeana
Zearaja nasutus
Caspiomyzon wagneri
Entosphenus lethophagus
Entosphenus macrostoma
Entosphenus minimus
Entosphenus similis
Eudontomyzon danfordi
Eudontomyzon hellenicus
Eudontomyzon mariae
Eudontomyzon sp. nov. 'migratory'
Eudontomyzon stankokaramani
Eudontomyzon vladykovi
Geotria australis
Ichthyomyzon bdellium
Ichthyomyzon castaneus
Ichthyomyzon fossor
Ichthyomyzon gagei
Ichthyomyzon greeleyi
Ichthyomyzon unicuspis
Lampetra aepyptera
Lampetra ayresii
Lampetra fluviatilis
Lampetra hubbsi
Lampetra lanceolata
Lampetra ninae
Lampetra planeri
Lampetra richardsoni
Lampetra spadicea
Lampetra zanandreai
Lethenteron alaskense
Lethenteron appendix
Lethenteron camtschaticum
Lethenteron reissneri
Mordacia lapicida
Mordacia praecox
Petromyzon marinus
Aaptosyax grypus
Abbottina binhi
Ablennes hians
Aboma etheostoma
Aborichthys elongatus
Aborichthys garoensis
Aborichthys kempi
Aborichthys tikaderi
Abramis brama
Abudefduf concolor
Abudefduf declivifrons
Abudefduf hoefleri
Abudefduf luridus
Abudefduf saxatilis
Abudefduf taurus
Abudefduf troschelii
Abyssoberyx levisquamosus
Abyssobrotula galatheae
