Scientific Name,Primary,Class,Order,Family,Genus,Species,Authority,Infrarank,Infrarank Type,Infrarank Authority,Red List Species ID,Modified Year,Category,Criteria
Potamotrygon schroederi,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,schroederi,"Ferníçndez-Yí©pez, 1958",,,,161365,2009,DD,
Potamotrygon schuemacheri,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,schuemacheri,"Castex, 1964",,,,44593,2004,DD,
Potamotrygon scobina,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,scobina,"Garman, 1913",,,,44594,2004,DD,
Potamotrygon signata,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,signata,"Garman, 1913",,,,161467,2009,DD,
Potamotrygon yepezi,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,yepezi,"Castex &amp; Castello, 1970",,,,161573,2009,DD,
Prionace glauca,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Prionace,glauca,"(Linnaeus, 1758)",,,,39381,2009,NT,
Pristiophorus cirratus,TRUE,CHONDRICHTHYES,PRISTIOPHORIFORMES,PRISTIOPHORIDAE,Pristiophorus,cirratus,"(Latham, 1794)",,,,39327,2003,LC,
Pristiophorus delicatus,TRUE,CHONDRICHTHYES,PRISTIOPHORIFORMES,PRISTIOPHORIDAE,Pristiophorus,delicatus,"Yearsley, Last &amp; White, 2008",,,,42720,2015,LC,
Pristiophorus japonicus,TRUE,CHONDRICHTHYES,PRISTIOPHORIFORMES,PRISTIOPHORIDAE,Pristiophorus,japonicus,"Gí_nther, 1870",,,,161634,2009,DD,
Pristiophorus nudipinnis,TRUE,CHONDRICHTHYES,PRISTIOPHORIFORMES,PRISTIOPHORIDAE,Pristiophorus,nudipinnis,"Gí_nther, 1870",,,,41846,2003,LC,
Pristiophorus schroederi,TRUE,CHONDRICHTHYES,PRISTIOPHORIFORMES,PRISTIOPHORIDAE,Pristiophorus,schroederi,"Springer &amp; Bullis, 1960",,,,60226,2006,DD,
Pristis clavata,TRUE,CHONDRICHTHYES,RAJIFORMES,PRISTIDAE,Pristis,clavata,"Garman, 1906",,,,39390,2013,EN,A2cd
Pristis pectinata,TRUE,CHONDRICHTHYES,RAJIFORMES,PRISTIDAE,Pristis,pectinata,"Latham, 1794",,,,43398250,2013,CR,A2cd
Pristis pectinata,TRUE,CHONDRICHTHYES,RAJIFORMES,PRISTIDAE,Pristis,pectinata,"Latham, 1794",,,,43398244,2013,CR,A2cd
Pristis pectinata,TRUE,CHONDRICHTHYES,RAJIFORMES,PRISTIDAE,Pristis,pectinata,"Latham, 1794",,,,18175,2013,CR,A2cd
Pristis pristis,TRUE,CHONDRICHTHYES,RAJIFORMES,PRISTIDAE,Pristis,pristis,"(Linnaeus, 1758)",,,,18584848,2013,CR,A2cd
Pristis pristis,TRUE,CHONDRICHTHYES,RAJIFORMES,PRISTIDAE,Pristis,pristis,"(Linnaeus, 1758)",,,,43508845,2013,CR,A2cd
Pristis pristis,TRUE,CHONDRICHTHYES,RAJIFORMES,PRISTIDAE,Pristis,pristis,"(Linnaeus, 1758)",,,,43508905,2013,CR,A2cd
Pristis pristis,TRUE,CHONDRICHTHYES,RAJIFORMES,PRISTIDAE,Pristis,pristis,"(Linnaeus, 1758)",,,,43508949,2013,CR,A2cd
Pristis pristis,TRUE,CHONDRICHTHYES,RAJIFORMES,PRISTIDAE,Pristis,pristis,"(Linnaeus, 1758)",,,,43508842,2013,CR,A2cd
Pristis zijsron,TRUE,CHONDRICHTHYES,RAJIFORMES,PRISTIDAE,Pristis,zijsron,"Bleeker, 1851",,,,39393,2013,CR,A2cd
Proscyllium habereri,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,PROSCYLLIIDAE,Proscyllium,habereri,"Hilgendorf, 1904",,,,161733,2009,DD,
Proscymnodon macracanthus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Proscymnodon,macracanthus,"(Regan, 1906)",,,,44569,2004,DD,
Proscymnodon plunketi,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Proscymnodon,plunketi,"(Waite, 1910)",,,,46865,2003,NT,
Psammobatis bergi,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,bergi,"Marini, 1932",,,,44582,2004,LC,
Psammobatis extenta,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,extenta,"(Garman, 1913)",,,,44583,2004,LC,
Psammobatis lentiginosa,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,lentiginosa,"McEachran, 1983",,,,63121,2007,DD,
Psammobatis normani,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,normani,"McEachran, 1983",,,,44640,2004,DD,
Psammobatis parvacauda,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,parvacauda,"McEachran, 1983",,,,63134,2007,DD,
Psammobatis rudis,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,rudis,"Gí_nther, 1870",,,,44641,2004,DD,
Psammobatis rutrum,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,rutrum,"Jordan, 1891",,,,63101,2007,DD,
Psammobatis scobina,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,scobina,"(Philippi, 1857)",,,,63140,2007,DD,
Pseudocarcharias kamoharai,TRUE,CHONDRICHTHYES,LAMNIFORMES,PSEUDOCARCHARIIDAE,Pseudocarcharias,kamoharai,"(Matsubara, 1936)",,,,39337,2005,NT,
Pseudoginglymostoma brevicaudatum,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,GINGLYMOSTOMATIDAE,Pseudoginglymostoma,brevicaudatum,"(Gí_nther, 1867)",,,,44617,2004,VU,A3cd+4cd
Pseudoraja fischeri,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pseudoraja,fischeri,"Bigelow &amp; Schroeder, 1954",,,,161440,2009,DD,
Pseudotriakis microdon,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,PSEUDOTRIAKIDAE,Pseudotriakis,microdon,"de Brito Capello, 1868",,,,44566,2015,LC,
Pteromylaeus asperrimus,TRUE,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Pteromylaeus,asperrimus,"(Gilbert, 1898)",,,,161396,2009,DD,
Pteromylaeus bovinus,TRUE,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Pteromylaeus,bovinus,"(Geoffroy Saint-Hilaire, 1817)",,,,60127,2006,DD,
Pteroplatytrygon violacea,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Pteroplatytrygon,violacea,"(Bonaparte, 1832)",,,,161731,2009,LC,
Raja ackleyi,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,ackleyi,"Garman, 1881",,,,161446,2009,DD,
Raja asterias,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,asterias,"Delaroche, 1809",,,,63120,2015,NT,
Raja bahamensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,bahamensis,"Bigelow &amp; Schroeder, 1965",,,,161528,2009,DD,
Raja brachyura,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,brachyura,"LaFont, 1871",,,,161691,2009,NT,
Raja cervigoni,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,cervigoni,"Bigelow &amp; Schroeder, 1964",,,,63155,2007,NT,
Raja cortezensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,cortezensis,"McEachran &amp; Miyake, 1988",,,,161338,2009,DD,
Raja eglanteria,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,eglanteria,"Bosc, 1800",,,,161658,2009,LC,
Raja equatorialis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,equatorialis,"Jordan &amp; Bollman, 1890",,,,161694,2009,DD,
Raja herwigi,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,herwigi,"Krefft, 1965",,,,161343,2009,DD,
Raja inornata,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,inornata,"Jordan &amp; Gilbert, 1881",,,,161466,2009,DD,
Raja maderensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,maderensis,"Lowe, 1838",,,,161459,2015,VU,D2
Raja microocellata,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,microocellata,"Montagu, 1818",,,,39400,2006,NT,
Raja miraletus,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,miraletus,"Linnaeus, 1758",,,,161599,2009,LC,
Raja montagui,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,montagui,"Fowler, 1910",,,,63146,2007,LC,
Raja polystigma,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,polystigma,"Regan, 1923",,,,161673,2015,LC,
Raja radula,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,radula,"Delaroche, 1809",,,,161339,2015,EN,A4b
Raja rhina,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,rhina,"Jordan &amp; Gilbert, 1880",,,,161595,2009,LC,
Raja stellulata,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,stellulata,"Jordan &amp; Gilbert, 1880",,,,161629,2009,LC,
Raja straeleni,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,straeleni,"Poll, 1951",,,,161586,2009,DD,
Raja texana,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,texana,"Chandler, 1921",,,,161686,2009,DD,
Raja undulata,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,undulata,"LacepíÂde, 1802",,,,161425,2009,EN,A2bd+3d+4bd
Raja velezi,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,velezi,"Chirichigno F., 1973",,,,161344,2009,DD,
Rajella annandalei,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,annandalei,"(Weber, 1913)",,,,161721,2009,DD,
Rajella barnardi,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,barnardi,"(Norman, 1935)",,,,44650,2004,LC,
Rajella bathyphila,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,bathyphila,"(Holt &amp; Byrne, 1908)",,,,161345,2009,LC,
Rajella bigelowi,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,bigelowi,"(Stehmann, 1978)",,,,161371,2009,LC,
Rajella caudaspinosa,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,caudaspinosa,"(von Bonde &amp; Swart, 1923)",,,,44618,2004,NT,
Rajella challengeri,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,challengeri,"Last &amp; Stehmann, 2008",,,,70688333,2015,LC,
Rajella dissimilis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,dissimilis,"(Hulley, 1970)",,,,44651,2004,LC,
Rajella eisenhardti,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,eisenhardti,"Long &amp; McCosker, 1999",,,,63162,2007,DD,
Rajella fuliginea,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,fuliginea,"(Bigelow &amp; Schroeder, 1954)",,,,161512,2009,LC,
Rajella fyllae,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,fyllae,"(Lí_tken, 1887)",,,,161587,2009,LC,
Rajella kukujevi,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,kukujevi,"(Dolganov, 1985)",,,,161622,2015,LC,
Rajella leopardus,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,leopardus,"(von Bonde &amp; Swart, 1923)",,,,44619,2004,LC,
Rajella lintea,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,lintea,"(Fries, 1838)",,,,161377,2009,LC,
Rajella nigerrima,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,nigerrima,"(de Buen, 1960)",,,,44655,2004,LC,
Rajella purpuriventralis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,purpuriventralis,"(Bigelow &amp; Schroeder, 1962)",,,,161702,2009,LC,
Rajella ravidula,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,ravidula,"(Hulley, 1970)",,,,44620,2004,LC,
Rajella sadowskii,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,sadowskii,"(Krefft &amp; Stehmann, 1974)",,,,44645,2004,DD,
Rhina ancylostoma,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINIDAE,Rhina,ancylostoma,"Bloch &amp; Schneider, 1801",,,,41848,2003,VU,A2bd+3bd+4bd
Rhincodon typus,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,RHINCODONTIDAE,Rhincodon,typus,"Smith, 1828",,,,19488,2005,VU,A2bd+3d
Rhinobatos albomaculatus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,albomaculatus,"Norman, 1930",,,,161320,2009,VU,A4bd
Rhinobatos annandalei,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,annandalei,"Norman, 1926",,,,161478,2009,DD,
Rhinobatos annulatus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,annulatus,"Mí_ller &amp; Henle, 1841",,,,60163,2006,LC,
Rhinobatos blochii,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,blochii,"Mí_ller &amp; Henle, 1841",,,,60164,2006,LC,
Rhinobatos formosensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,formosensis,"Norman, 1926",,,,60165,2006,VU,A2d+3d+4d
Rhinobatos glaucostigma,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,glaucostigma,"Jordan &amp; Gilbert, 1883",,,,161457,2009,DD,
Rhinobatos holcorhynchus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,holcorhynchus,"Norman, 1922",,,,161405,2009,DD,
Rhinobatos horkelii,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,horkelii,"Mí_ller &amp; Henle, 1841",,,,41064,2007,CR,A2bd
Rhinobatos hynnicephalus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,hynnicephalus,"Richardson, 1846",,,,60167,2006,NT,
Rhinobatos irvinei,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,irvinei,"Norman, 1931",,,,161409,2009,VU,A4bd
Rhinobatos jimbaranensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,jimbaranensis,"Last, White &amp; Fahmi, 2006",,,,63167,2006,VU,"A2cd+3cd+4cd; B1ab(iii,v)"
Rhinobatos lentiginosus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,lentiginosus,"Garman, 1880",,,,161743,2009,NT,
Rhinobatos leucorhynchus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,leucorhynchus,"Gí_nther, 1867",,,,60168,2006,NT,
Rhinobatos leucospilus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,leucospilus,"Norman, 1926",,,,161555,2009,DD,
Rhinobatos lionotus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,lionotus,"Norman, 1926",,,,161677,2009,DD,
Rhinobatos microphthalmus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,microphthalmus,"Teng, 1959",,,,161654,2009,DD,
Rhinobatos nudidorsalis,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,nudidorsalis,"Last, Compagno &amp; Nakaya, 2004",,,,60169,2006,NT,
Rhinobatos obtusus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,obtusus,"Mí_ller &amp; Henle, 1841",,,,60170,2006,VU,A2bd+3d+4d
Rhinobatos ocellatus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,ocellatus,"Norman, 1926",,,,161697,2009,DD,
Rhinobatos penggali,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,penggali,"Last, White &amp; Fahmi, 2006",,,,63166,2006,VU,A2cd+3cd+4cd
Rhinobatos percellens,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,percellens,"(Walbaum, 1792)",,,,161373,2009,NT,
Rhinobatos petiti,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,petiti,"Chabanaud, 1929",,,,161684,2009,DD,
Rhinobatos planiceps,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,planiceps,"Garman, 1880",,,,44584,2004,DD,
Rhinobatos prahli,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,prahli,"Acero P. &amp; Franke, 1995",,,,63158,2007,DD,
Rhinobatos productus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,productus,"Ayres, 1854",,,,60171,2006,NT,
Rhinobatos punctifer,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,punctifer,"Compagno &amp; Randall, 1987",,,,161447,2009,DD,
Rhinobatos rhinobatos,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,rhinobatos,"(Linnaeus, 1758)",,,,63131,2007,EN,A4cd
Rhinobatos sainsburyi,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,sainsburyi,"Last, 2004",,,,42721,2015,LC,
Rhinobatos salalah,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,salalah,"Randall &amp; Compagno, 1995",,,,60172,2006,DD,
Rhinobatos schlegelii,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,schlegelii,"Mí_ller &amp; Henle, 1841",,,,161713,2009,DD,
Rhinobatos variegatus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,variegatus,"Nair &amp; Lal Mohan, 1973",,,,161476,2009,DD,
Rhinobatos zanzibarensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,zanzibarensis,"Norman, 1926",,,,60176,2006,NT,
Rhinoptera bonasus,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOPTERIDAE,Rhinoptera,bonasus,"(Mitchill, 1815)",,,,60128,2006,NT,
Rhinoptera brasiliensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOPTERIDAE,Rhinoptera,brasiliensis,"Mí_ller, 1836",,,,44595,2004,EN,"A2abcd+3bcd+4abcd; B1ab(i,iii,v)"
Rhinoptera javanica,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOPTERIDAE,Rhinoptera,javanica,"Mí_ller &amp; Henle, 1841",,,,60129,2006,VU,A2d+3cd+4cd
Rhinoptera marginata,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOPTERIDAE,Rhinoptera,marginata,"(Geoffroy Saint-Hilaire, 1817)",,,,161463,2009,NT,
Rhinoptera neglecta,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOPTERIDAE,Rhinoptera,neglecta,"Ogilby, 1912",,,,161530,2015,DD,
Rhinoptera steindachneri,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOPTERIDAE,Rhinoptera,steindachneri,"Evermann &amp; Jenkins, 1891",,,,60130,2006,NT,
Rhinoraja albomaculata,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,albomaculata,"(Norman, 1937)",,,,63102,2007,VU,A4bcd
Rhinoraja interrupta,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,interrupta,"(Gill &amp; Townsend, 1897)",,,,161402,2009,LC,
Rhinoraja kujiensis,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,kujiensis,"(Tanaka, 1916)",,,,161534,2009,LC,
Rhinoraja longicauda,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,longicauda,"Ishiyama, 1952",,,,161575,2009,LC,
Rhinoraja macloviana,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,macloviana,"(Norman, 1937)",,,,63117,2007,NT,
Rhinoraja magellanica,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,magellanica,"(Philippi, 1902)",,,,63143,2007,DD,
Rhinoraja multispinis,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,multispinis,"(Norman, 1937)",,,,63144,2007,NT,
Rhinoraja murrayi,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,murrayi,"(Gí_nther, 1880)",,,,161391,2009,NT,
Rhinoraja odai,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,odai,"Ishiyama, 1958",,,,161742,2009,LC,
Rhinoraja taranetzi,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,taranetzi,"Dolganov, 1983",,,,161600,2015,LC,
Rhizoprionodon acutus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,acutus,"(Rí_ppell, 1837)",,,,41850,2003,LC,
Rhizoprionodon lalandii,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,lalandii,"(Mí_ller &amp; Henle, 1839)",,,,44666,2004,DD,
Rhizoprionodon longurio,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,longurio,"(Jordan &amp; Gilbert, 1882)",,,,161662,2009,DD,
Rhizoprionodon oligolinx,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,oligolinx,"Springer, 1964",,,,41851,2003,LC,
Rhizoprionodon porosus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,porosus,"(Poey, 1861)",,,,61407,2006,LC,
Rhizoprionodon taylori,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,taylori,"(Ogilby, 1915)",,,,41852,2003,LC,
Rhizoprionodon terraenovae,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,terraenovae,"(Richardson,1836)",,,,39382,2009,LC,
Rhynchobatus australiae,TRUE,CHONDRICHTHYES,RAJIFORMES,RHYNCHOBATIDAE,Rhynchobatus,australiae,"Whitley, 1939",,,,41853,2003,VU,A2bd+3bd+4bd
Rhynchobatus djiddensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RHYNCHOBATIDAE,Rhynchobatus,djiddensis,"(Forsskí«l, 1775)",,,,39394,2006,VU,A2d+3d+4d
Rhynchobatus laevis,TRUE,CHONDRICHTHYES,RAJIFORMES,RHYNCHOBATIDAE,Rhynchobatus,laevis,"(Bloch &amp; Schneider, 1801)",,,,41854,2003,VU,A2bd+3bd+4bd
Rhynchobatus luebberti,TRUE,CHONDRICHTHYES,RAJIFORMES,RHYNCHOBATIDAE,Rhynchobatus,luebberti,"Ehrenbaum, 1915",,,,60180,2006,EN,A2ad+3d+4ad
Rhynchobatus sp. nov. A,TRUE,CHONDRICHTHYES,RAJIFORMES,RHYNCHOBATIDAE,Rhynchobatus,sp. nov. A,,,,,60181,2006,VU,A2ad+3d+4ad
Rhynchobatus springeri,TRUE,CHONDRICHTHYES,RAJIFORMES,RHYNCHOBATIDAE,Rhynchobatus,springeri,"Compagno &amp; Last, 2010",,,,60182,2006,VU,A2ad+3d+4ad
Rioraja agassizii,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rioraja,agassizii,"(Mí_ller &amp; Henle, 1841)",,,,63109,2007,VU,A4d
Rostroraja alba,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rostroraja,alba,"(LacepíÂde, 1803)",,,,61408,2006,EN,A2cd+4cd
Schroederichthys bivius,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Schroederichthys,bivius,"(Mí_ller &amp; Henle, 1838)",,,,39347,2005,DD,
Schroederichthys chilensis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Schroederichthys,chilensis,"(Guichenot, 1848)",,,,44585,2004,DD,
Schroederichthys maculatus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Schroederichthys,maculatus,"Springer, 1966",,,,161544,2009,LC,
Schroederichthys saurisqualus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Schroederichthys,saurisqualus,"Soto, 2001",,,,44586,2004,VU,"B1ab(iii,v)"
Schroederichthys tenuis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Schroederichthys,tenuis,"Springer, 1966",,,,44587,2004,DD,
Scoliodon laticaudus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Scoliodon,laticaudus,"Mí_ller &amp; Henle, 1838",,,,39383,2009,NT,
Scyliorhinus besnardi,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,besnardi,"Springer &amp; Sadowsky, 1970",,,,44588,2004,DD,
Scyliorhinus boa,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,boa,"Goode &amp; Bean, 1896",,,,161336,2009,LC,
Scyliorhinus canicula,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,canicula,"(Linnaeus, 1758)",,,,161399,2009,LC,
Scyliorhinus capensis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,capensis,"(Mí_ller &amp; Henle, 1838)",,,,39349,2004,NT,
Scyliorhinus cervigoni,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,cervigoni,"Maurin &amp; Bonnet, 1970",,,,60234,2006,DD,
